class,cutoff,tp,tn,fp,fn
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.1,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.2,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.3,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.4,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.5,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.6,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.7,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.8,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,0.9,0,5,0,1
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
highTemp_source,1,1,5,0,0
lowPressure_source,0,0,5,0,1
lowPressure_source,0,0,5,0,1
lowPressure_source,0,0,5,0,1
lowPressure_source,0,0,5,0,1
lowPressure_source,0,0,5,0,1
lowPressure_source,0,0,5,0,1
lowPressure_source,0,0,5,0,1
lowPressure_source,0,0,5,0,1
lowPressure_source,0.1,1,5,0,0
lowPressure_source,0.1,1,5,0,0
lowPressure_source,0.1,1,5,0,0
lowPressure_source,0.1,1,5,0,0
lowPressure_source,0.1,1,5,0,0
lowPressure_source,0.1,1,5,0,0
lowPressure_source,0.1,0,5,0,1
lowPressure_source,0.1,1,5,0,0
lowPressure_source,0.2,1,5,0,0
lowPressure_source,0.2,1,5,0,0
lowPressure_source,0.2,1,5,0,0
lowPressure_source,0.2,1,5,0,0
lowPressure_source,0.2,1,5,0,0
lowPressure_source,0.2,1,5,0,0
lowPressure_source,0.2,0,5,0,1
lowPressure_source,0.2,1,5,0,0
lowPressure_source,0.3,1,5,0,0
lowPressure_source,0.3,1,5,0,0
lowPressure_source,0.3,1,5,0,0
lowPressure_source,0.3,1,5,0,0
lowPressure_source,0.3,1,5,0,0
lowPressure_source,0.3,1,5,0,0
lowPressure_source,0.3,0,5,0,1
lowPressure_source,0.3,1,5,0,0
lowPressure_source,0.4,1,5,0,0
lowPressure_source,0.4,1,5,0,0
lowPressure_source,0.4,1,5,0,0
lowPressure_source,0.4,1,5,0,0
lowPressure_source,0.4,1,5,0,0
lowPressure_source,0.4,1,5,0,0
lowPressure_source,0.4,0,5,0,1
lowPressure_source,0.4,1,5,0,0
lowPressure_source,0.5,1,5,0,0
lowPressure_source,0.5,1,5,0,0
lowPressure_source,0.5,1,5,0,0
lowPressure_source,0.5,1,5,0,0
lowPressure_source,0.5,1,5,0,0
lowPressure_source,0.5,1,5,0,0
lowPressure_source,0.5,0,5,0,1
lowPressure_source,0.5,1,5,0,0
lowPressure_source,0.6,1,5,0,0
lowPressure_source,0.6,1,5,0,0
lowPressure_source,0.6,1,5,0,0
lowPressure_source,0.6,1,5,0,0
lowPressure_source,0.6,1,5,0,0
lowPressure_source,0.6,1,5,0,0
lowPressure_source,0.6,0,5,0,1
lowPressure_source,0.6,1,5,0,0
lowPressure_source,0.7,1,5,0,0
lowPressure_source,0.7,1,5,0,0
lowPressure_source,0.7,1,5,0,0
lowPressure_source,0.7,1,5,0,0
lowPressure_source,0.7,1,5,0,0
lowPressure_source,0.7,1,5,0,0
lowPressure_source,0.7,0,5,0,1
lowPressure_source,0.7,1,5,0,0
lowPressure_source,0.8,1,5,0,0
lowPressure_source,0.8,1,5,0,0
lowPressure_source,0.8,1,5,0,0
lowPressure_source,0.8,1,5,0,0
lowPressure_source,0.8,1,5,0,0
lowPressure_source,0.8,1,5,0,0
lowPressure_source,0.8,0,5,0,1
lowPressure_source,0.8,1,5,0,0
lowPressure_source,0.9,1,5,0,0
lowPressure_source,0.9,1,5,0,0
lowPressure_source,0.9,1,5,0,0
lowPressure_source,0.9,1,5,0,0
lowPressure_source,0.9,1,5,0,0
lowPressure_source,0.9,1,5,0,0
lowPressure_source,0.9,0,5,0,1
lowPressure_source,0.9,1,5,0,0
lowPressure_source,1,1,5,0,0
lowPressure_source,1,1,5,0,0
lowPressure_source,1,1,5,0,0
lowPressure_source,1,1,5,0,0
lowPressure_source,1,1,5,0,0
lowPressure_source,1,1,5,0,0
lowPressure_source,1,1,5,0,0
lowPressure_source,1,1,5,0,0
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.1,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.2,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.3,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.4,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.5,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.6,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.7,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.8,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,0.9,0,5,0,1
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_coolingWater,1,1,5,0,0
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.1,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.2,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.3,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
lowTemp_source,0.4,0,5,0,1
